,AC Power,DC scaled I_mp,DC scaled V_mp,DC scaled P_mp,Cell Temperature,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int,poa_diffuse,poa_global
2022-12-15 03:10:00,-6.012,0.0,0.0,0.0,-4.77,0.0,0.0,0.0,0.0,-4.77,0.9,0,0.0,0.0
2022-12-15 04:10:00,-6.012,0.0,0.0,0.0,-4.2,0.0,0.0,0.0,0.0,-4.2,0.76,0,0.0,0.0
2022-12-15 05:10:00,-6.012,0.01731612531548893,380.45095635460905,6.587936436634019,-4.65,0.0,0.0,0.0,0.0,-4.65,0.76,0,0.0,0.0
2022-12-15 06:10:00,-6.012,0.02188820267023762,383.94585178609907,8.403884618291151,-4.35,0.0,0.0,0.0,0.0,-4.35,0.76,0,0.0,0.0
2022-12-15 07:10:00,-6.012,0.023010014598660245,384.74616959366034,8.853014979128737,-4.31,0.0,0.0,0.0,0.0,-4.31,0.83,0,0.0,0.0
2022-12-15 08:10:00,119.97554840345109,0.3948686858702664,435.45453705915816,171.947360804795,-4.526034150725382,0.0,15.16,0.23,3.24,-5.02,0.9,0,15.39,15.39
2022-12-15 09:10:00,5219.49133962065,12.018595061544367,442.98906269993006,5324.106161283547,14.431508740170845,407.1,86.98,2.05,10.27,-3.11,0.48,0,89.03,496.13
2022-12-15 10:10:00,6057.417966181673,14.422350356307787,428.00137269207096,6172.785749945712,22.453442223600792,475.25,116.39,3.27,15.55,-0.05,0.21,0,119.66,594.91
2022-12-15 11:10:00,6133.679234028083,14.595804252249417,428.2167299349671,6250.167567669132,22.312459850619682,456.97,141.26,3.91,18.65,1.72,0.62,0,145.17,602.14
2022-12-15 12:10:00,5109.867397833592,11.836055905794996,440.42167621634974,5212.855581820657,15.82629565859058,321.98,162.69,3.72,19.26,0.81,1.1,0,166.41,488.39
2022-12-15 13:10:00,3726.267279441014,8.542779970749628,446.25719729819156,3812.277046881855,12.16212478941181,198.69,150.47,3.05,17.32,1.49,1.17,0,153.52,352.21000000000004
2022-12-15 14:10:00,1969.962980834544,4.515083215257752,451.2849386364869,2037.5890517362263,6.572844842816929,77.04,106.93,1.89,13.03,1.1,1.31,0,108.82,185.86
2022-12-15 15:10:00,700.6696093455706,1.6954055201384515,446.58236613325994,757.1382087388199,2.005274219157162,21.89,47.47,0.78,6.78,-0.12,1.17,0,48.25,70.14
2022-12-15 16:10:00,-6.012,0.0,0.0,0.0,-1.28,0.0,0.0,0.0,0.0,-1.28,1.17,0,0.0,0.0
2022-12-15 17:10:00,-6.012,0.0,0.0,0.0,-2.16,0.0,0.0,0.0,0.0,-2.16,1.17,0,0.0,0.0
2022-12-15 18:10:00,-6.012,0.0,0.0,0.0,-2.63,0.0,0.0,0.0,0.0,-2.63,1.03,0,0.0,0.0
2022-12-15 19:10:00,-6.012,0.0,0.0,0.0,-2.71,0.0,0.0,0.0,0.0,-2.71,0.76,0,0.0,0.0
2022-12-15 20:10:00,-6.012,0.0,0.0,0.0,-2.45,0.0,0.0,0.0,0.0,-2.45,0.62,0,0.0,0.0
2022-12-15 21:10:00,-6.012,0.0,0.0,0.0,-2.57,0.0,0.0,0.0,0.0,-2.57,0.62,0,0.0,0.0
2022-12-15 22:10:00,-6.012,0.0,0.0,0.0,-2.74,0.0,0.0,0.0,0.0,-2.74,0.83,0,0.0,0.0
2022-12-15 23:10:00,-6.012,0.0,0.0,0.0,-2.88,0.0,0.0,0.0,0.0,-2.88,0.76,0,0.0,0.0
2022-12-16 00:10:00,-6.012,0.0,0.0,0.0,-2.78,0.0,0.0,0.0,0.0,-2.78,0.55,0,0.0,0.0
2022-12-16 01:10:00,-6.012,0.0,0.0,0.0,-2.77,0.0,0.0,0.0,0.0,-2.77,0.76,0,0.0,0.0
2022-12-16 02:10:00,-6.012,0.0,0.0,0.0,-2.24,0.0,0.0,0.0,0.0,-2.24,0.97,0,0.0,0.0
2022-12-16 03:10:00,-6.012,0.0,0.0,0.0,-1.99,0.0,0.0,0.0,0.0,-1.99,0.48,0,0.0,0.0
2022-12-16 04:10:00,-6.012,0.0,0.0,0.0,-1.8,0.0,0.0,0.0,0.0,-1.8,0.34,0,0.0,0.0
2022-12-16 05:10:00,-6.012,0.017213962370084993,373.49483650111745,6.429326060951283,-1.61,0.0,0.0,0.0,0.0,-1.61,0.14,0,0.0,0.0
2022-12-16 06:10:00,-6.012,0.02188199560620288,377.3121908467526,8.256343702275423,-1.39,0.0,0.0,0.0,0.0,-1.39,0.14,0,0.0,0.0
2022-12-16 07:10:00,-6.012,0.023016893863042284,377.90820264851055,8.698272990333843,-1.25,0.0,0.0,0.0,0.0,-1.25,0.62,0,0.0,0.0
2022-12-16 08:10:00,127.28297499459796,0.41695736872694716,429.8830211844316,179.24289337345107,-1.3716555365546166,0.0,16.05,0.24,3.14,-1.88,1.03,0,16.29,16.29
2022-12-16 09:10:00,1403.8111791947802,3.229777275173669,454.0003412747667,1466.319985170332,3.0079278469636686,50.78,80.7,1.18,10.17,-1.25,0.9,0,81.88000000000001,132.66000000000005
2022-12-16 10:10:00,3398.019999568896,7.765860126365195,448.16121301826064,3480.3572943619683,10.843807518287198,170.55,147.09,2.44,15.47,0.41,0.83,0,149.53,320.08000000000004
2022-12-16 11:10:00,2132.5095580943125,4.89621172498677,449.6629214047397,2201.6448680736903,7.895207343689819,52.17,147.0,2.26,18.59,1.43,0.9,0,149.26,201.43
2022-12-16 12:10:00,931.9748844296006,2.219738326950253,446.1299578629171,990.2917662690184,4.33088902095161,0.0,89.53,1.29,19.22,1.46,0.97,0,90.82,90.82
2022-12-16 13:10:00,518.3366952745615,1.303552377644229,439.7833821642515,573.2806734686308,3.31442183924033,0.0,52.22,0.75,17.3,1.64,0.97,0,52.97,52.97
2022-12-16 14:10:00,272.11022950515127,0.7522722969484932,432.1909575636637,325.125284366786,2.5006973312015743,0.0,29.84,0.43,13.03,1.57,1.1,0,30.27,30.27
2022-12-16 15:10:00,562.6354946180875,1.3990671323404054,441.68548283506465,617.9476418664412,2.9355746258409994,13.97,43.21,0.68,6.79,1.13,1.03,0,43.89,57.86
2022-12-16 16:10:00,-6.012,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,1.1,0,0.0,0.0
2022-12-16 17:10:00,-6.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0,0.0,0.0
2022-12-16 18:10:00,-6.012,0.0,0.0,0.0,-0.36,0.0,0.0,0.0,0.0,-0.36,1.17,0,0.0,0.0
2022-12-16 19:10:00,-6.012,0.0,0.0,0.0,-0.7,0.0,0.0,0.0,0.0,-0.7,1.17,0,0.0,0.0
2022-12-16 20:10:00,-6.012,0.0,0.0,0.0,-0.84,0.0,0.0,0.0,0.0,-0.84,1.17,0,0.0,0.0
2022-12-16 21:10:00,-6.012,0.0,0.0,0.0,-1.07,0.0,0.0,0.0,0.0,-1.07,1.31,0,0.0,0.0
2022-12-16 22:10:00,-6.012,0.0,0.0,0.0,-1.31,0.0,0.0,0.0,0.0,-1.31,1.38,0,0.0,0.0
2022-12-16 23:10:00,-6.012,0.0,0.0,0.0,-1.66,0.0,0.0,0.0,0.0,-1.66,1.38,0,0.0,0.0
2022-12-17 00:10:00,-6.012,0.0,0.0,0.0,-1.88,0.0,0.0,0.0,0.0,-1.88,1.45,0,0.0,0.0
2022-12-17 01:10:00,-6.012,0.0,0.0,0.0,-2.17,0.0,0.0,0.0,0.0,-2.17,1.52,0,0.0,0.0
2022-12-17 02:10:00,-6.012,0.0,0.0,0.0,-2.53,0.0,0.0,0.0,0.0,-2.53,1.59,0,0.0,0.0
2022-12-17 03:10:00,-6.012,0.0,0.0,0.0,-2.83,0.0,0.0,0.0,0.0,-2.83,1.66,0,0.0,0.0
2022-12-17 04:10:00,-6.012,0.0,0.0,0.0,-3.11,0.0,0.0,0.0,0.0,-3.11,1.72,0,0.0,0.0
2022-12-17 05:10:00,-6.012,0.017095598394696196,377.2015842715,6.448486798548718,-3.31,0.0,0.0,0.0,0.0,-3.31,1.66,0,0.0,0.0
2022-12-17 06:10:00,-6.012,0.021854140204359617,382.0585421735545,8.349560946934101,-3.52,0.0,0.0,0.0,0.0,-3.52,1.72,0,0.0,0.0
2022-12-17 07:10:00,-6.012,0.02299868517963764,383.4172427743689,8.818092459012403,-3.72,0.0,0.0,0.0,0.0,-3.72,1.72,0,0.0,0.0
2022-12-17 08:10:00,3.9763814520584155,0.1328090572025082,413.5340894538417,54.92107254146241,-3.1999122007083325,0.0,4.46,0.07,3.04,-3.32,1.86,0,4.53,4.53
2022-12-17 09:10:00,1501.3168803379253,3.4024900639424853,459.91291387582913,1564.8491197413446,0.2994670540580664,54.76,83.95,1.22,10.09,-3.41,1.86,0,85.17,139.93
2022-12-17 10:10:00,1696.7566901110415,3.825518010754074,460.6161495676597,1762.0953762152744,0.6908075834805967,37.44,118.24,1.77,15.4,-3.33,2.07,0,120.01,157.45
2022-12-17 11:10:00,7340.0946814907775,16.959904746537955,440.8061322022065,7476.0300138392395,14.910382626680455,600.24,97.16,4.27,18.53,-3.23,2.0,0,101.43,701.67
2022-12-17 12:10:00,5334.644295625557,12.015939149187668,452.8510666451905,5441.430860453338,9.0741990362292,325.38,167.59,3.78,19.18,-3.04,2.34,0,171.37,496.75
2022-12-17 13:10:00,3845.7343694757087,8.586282173991552,458.1411156721375,3933.7288946682766,5.8088186979339405,197.53,154.04,3.08,17.28,-2.84,2.34,0,157.12,354.65
2022-12-17 14:10:00,3201.6532188982696,7.142001632897145,459.5765495062343,3282.2964670147603,4.461357549530867,188.7,103.77,2.44,13.03,-2.89,2.21,0,106.21,294.91
2022-12-17 15:10:00,1550.8185724947368,3.5115362938476853,459.85493096476375,1614.7972799875897,0.5366867009413321,96.03,48.24,1.15,6.81,-3.27,1.93,0,49.39,145.42000000000002
2022-12-17 16:10:00,-6.012,0.0,0.0,0.0,-4.53,0.0,0.0,0.0,0.0,-4.53,1.24,0,0.0,0.0
2022-12-17 17:10:00,-6.012,0.0,0.0,0.0,-6.14,0.0,0.0,0.0,0.0,-6.14,1.17,0,0.0,0.0
2022-12-17 18:10:00,-6.012,0.0,0.0,0.0,-4.88,0.0,0.0,0.0,0.0,-4.88,0.97,0,0.0,0.0
2022-12-17 19:10:00,-6.012,0.0,0.0,0.0,-4.34,0.0,0.0,0.0,0.0,-4.34,0.97,0,0.0,0.0
2022-12-17 20:10:00,-6.012,0.0,0.0,0.0,-4.37,0.0,0.0,0.0,0.0,-4.37,0.9,0,0.0,0.0
2022-12-17 21:10:00,-6.012,0.0,0.0,0.0,-4.58,0.0,0.0,0.0,0.0,-4.58,1.03,0,0.0,0.0
2022-12-17 22:10:00,-6.012,0.0,0.0,0.0,-4.82,0.0,0.0,0.0,0.0,-4.82,0.97,0,0.0,0.0
2022-12-17 23:10:00,-6.012,0.0,0.0,0.0,-5.12,0.0,0.0,0.0,0.0,-5.12,0.9,0,0.0,0.0
2022-12-18 00:10:00,-6.012,0.0,0.0,0.0,-5.45,0.0,0.0,0.0,0.0,-5.45,0.76,0,0.0,0.0
2022-12-18 01:10:00,-6.012,0.0,0.0,0.0,-5.66,0.0,0.0,0.0,0.0,-5.66,0.55,0,0.0,0.0
2022-12-18 02:10:00,-6.012,0.0,0.0,0.0,-5.66,0.0,0.0,0.0,0.0,-5.66,0.34,0,0.0,0.0
2022-12-18 03:10:00,-6.012,0.0,0.0,0.0,-5.82,0.0,0.0,0.0,0.0,-5.82,0.14,0,0.0,0.0
2022-12-18 04:10:00,-6.012,0.0,0.0,0.0,-5.87,0.0,0.0,0.0,0.0,-5.87,0.07,0,0.0,0.0
2022-12-18 05:10:00,-6.012,0.016973572647591917,382.84846927408154,6.498306306242986,-5.87,0.0,0.0,0.0,0.0,-5.87,0.14,0,0.0,0.0
2022-12-18 06:10:00,-6.012,0.02182545780030739,387.14502793226234,8.449617469734417,-5.8,0.0,0.0,0.0,0.0,-5.8,0.28,0,0.0,0.0
2022-12-18 07:10:00,-6.012,0.022982045102797454,388.0151473523417,8.91738161702012,-5.78,0.0,0.0,0.0,0.0,-5.78,0.41,0,0.0,0.0
2022-12-18 08:10:00,101.177327296596,0.35079905497469777,436.21971509534455,153.02546381677877,-5.881947749277093,0.0,13.37,0.2,2.96,-6.37,0.41,0,13.57,13.57
2022-12-18 09:10:00,5303.837347931624,12.07233630277529,448.124629462285,5409.911232425268,11.639892914261875,400.27,96.41,2.05,10.01,-5.7,0.55,0,98.46,498.73
2022-12-18 10:10:00,6637.021412906799,15.384695361047665,439.51495354372565,6761.803666895235,15.976413584825691,517.69,114.78,3.4,15.33,-5.08,0.76,0,118.18,635.8700000000001
2022-12-18 11:10:00,7025.918027023625,16.451405850321827,435.0024942638973,7156.402579037667,18.23543128112748,555.95,119.77,4.21,18.48,-4.28,0.76,0,123.98,679.9300000000001
2022-12-18 12:10:00,6005.5527462459495,13.841053487669832,442.24412602522216,6121.124602922899,14.720879871696246,416.7,151.06,4.09,19.15,-3.92,0.83,0,155.15,571.85
2022-12-18 13:10:00,5242.6649928826255,11.972696190655803,446.6677497928797,5347.81726643401,12.43270509693157,366.57,124.26,3.7,17.27,-3.44,0.9,0,127.96,494.53
2022-12-18 14:10:00,3588.7075722820655,8.084573918215723,454.3846265780154,3673.5061008708135,7.649458191611769,234.36,96.74,2.63,13.04,-2.9,0.97,0,99.37,333.73
2022-12-18 15:10:00,1669.9769844904697,3.7821689922127733,458.7354588181636,1735.015027970558,1.595998202593401,108.21,47.17,1.21,6.84,-3.43,0.9,0,48.38,156.59
2022-12-18 16:10:00,-6.012,0.0,0.0,0.0,-4.82,0.0,0.0,0.0,0.0,-4.82,0.9,0,0.0,0.0
2022-12-18 17:10:00,-6.012,0.0,0.0,0.0,-4.99,0.0,0.0,0.0,0.0,-4.99,0.76,0,0.0,0.0
2022-12-18 18:10:00,-6.012,0.0,0.0,0.0,-4.88,0.0,0.0,0.0,0.0,-4.88,0.69,0,0.0,0.0
2022-12-18 19:10:00,-6.012,0.0,0.0,0.0,-5.11,0.0,0.0,0.0,0.0,-5.11,0.69,0,0.0,0.0
2022-12-18 20:10:00,-6.012,0.0,0.0,0.0,-5.44,0.0,0.0,0.0,0.0,-5.44,0.9,0,0.0,0.0
2022-12-18 21:10:00,-6.012,0.0,0.0,0.0,-6.92,0.0,0.0,0.0,0.0,-6.92,1.24,0,0.0,0.0
2022-12-18 22:10:00,-6.012,0.0,0.0,0.0,-6.68,0.0,0.0,0.0,0.0,-6.68,1.1,0,0.0,0.0
2022-12-18 23:10:00,-6.012,0.0,0.0,0.0,-6.78,0.0,0.0,0.0,0.0,-6.78,1.1,0,0.0,0.0
2022-12-19 00:10:00,-6.012,0.0,0.0,0.0,-6.82,0.0,0.0,0.0,0.0,-6.82,1.17,0,0.0,0.0
2022-12-19 01:10:00,-6.012,0.0,0.0,0.0,-6.61,0.0,0.0,0.0,0.0,-6.61,1.17,0,0.0,0.0
2022-12-19 02:10:00,-6.012,0.0,0.0,0.0,-6.72,0.0,0.0,0.0,0.0,-6.72,1.31,0,0.0,0.0
2022-12-19 03:10:00,-6.012,0.0,0.0,0.0,-6.44,0.0,0.0,0.0,0.0,-6.44,1.1,0,0.0,0.0
2022-12-19 04:10:00,-6.012,0.0,0.0,0.0,-6.31,0.0,0.0,0.0,0.0,-6.31,1.17,0,0.0,0.0
2022-12-19 05:10:00,-6.012,0.016859789588479217,382.8422039301172,6.454639003851426,-5.92,0.0,0.0,0.0,0.0,-5.92,1.03,0,0.0,0.0
2022-12-19 06:10:00,-6.012,0.021807432375030727,387.197657238541,8.443786725999809,-5.83,0.0,0.0,0.0,0.0,-5.83,1.03,0,0.0,0.0
2022-12-19 07:10:00,-6.012,0.02297510526918414,388.2561131877354,8.920225071892494,-5.89,0.0,0.0,0.0,0.0,-5.89,1.03,0,0.0,0.0
2022-12-19 08:10:00,100.61569103865328,0.35088277509849874,434.4478257805604,152.44025874539213,-5.026535643403692,0.0,13.37,0.2,2.87,-5.45,1.03,0,13.57,13.57
2022-12-19 09:10:00,2671.9009107576776,5.957631031942329,461.06969823265024,2746.883142079122,2.9083437227357214,144.0,100.26,1.49,9.94,-4.86,0.97,0,101.75,245.75
2022-12-19 10:10:00,5838.475648365274,13.410118133218408,443.8251153909224,5951.74722788156,13.90330812902247,422.3,128.62,3.11,15.27,-3.61,0.97,0,131.73000000000002,554.03
