time,GL [W m-2],P0 [Pa],RH2M [percent],RR [kg m-2],T2M [degree_Celsius],TD2M [degree_Celsius],UU [m s-1],VV [m s-1],lat,lon
2022-09-27T23:00+00:00,0.0,100689.24,92.54,0.0,5.67,4.56,0.34,-0.08,47.386993,15.094809
2022-09-28T00:00+00:00,0.0,100679.87,90.78,0.0,5.36,3.98,0.69,0.16,47.386993,15.094809
2022-09-28T01:00+00:00,0.0,100660.1,91.03,0.0,5.27,3.93,0.35,0.02,47.386993,15.094809
2022-09-28T02:00+00:00,0.0,100659.93,94.75,0.0,4.58,3.81,0.36,-0.05,47.386993,15.094809
2022-09-28T03:00+00:00,0.0,100670.1,93.91,0.0,4.06,3.17,0.49,-0.04,47.386993,15.094809
2022-09-28T04:00+00:00,0.0,100606.66,96.69,0.0,3.76,3.29,0.5,0.09,47.386993,15.094809
2022-09-28T05:00+00:00,0.0,100576.53,100.0,0.0,3.57,3.57,-0.49,-0.32,47.386993,15.094809
2022-09-28T06:00+00:00,84.59,100536.89,98.12,0.0,4.25,3.98,-0.26,-0.15,47.386993,15.094809
2022-09-28T07:00+00:00,169.6,100427.47,91.38,0.0,5.43,4.14,0.17,0.06,47.386993,15.094809
2022-09-28T08:00+00:00,329.36,100330.1,83.97,0.0,7.18,4.66,0.25,0.18,47.386993,15.094809
2022-09-28T09:00+00:00,384.53,100213.91,75.77,0.0,9.09,5.05,0.16,0.16,47.386993,15.094809
2022-09-28T10:00+00:00,333.31,100084.57,62.79,0.0,11.85,4.99,-0.35,0.06,47.386993,15.094809
2022-09-28T11:00+00:00,302.32,100034.3,63.41,0.0,13.21,6.43,-0.48,0.1,47.386993,15.094809
2022-09-28T12:00+00:00,569.98,99951.14,59.97,0.0,13.74,6.11,-0.79,0.08,47.386993,15.094809
2022-09-28T13:00+00:00,441.19,99861.42,57.98,0.0,14.63,6.46,-0.57,0.1,47.386993,15.094809
2022-09-28T14:00+00:00,272.76,99839.18,60.9,0.0,15.38,7.89,-0.34,0.24,47.386993,15.094809
2022-09-28T15:00+00:00,130.46,99880.67,63.92,0.0,14.87,8.11,-0.2,0.15,47.386993,15.094809
2022-09-28T16:00+00:00,30.94,99869.56,69.69,0.0,14.0,8.55,-0.82,-0.27,47.386993,15.094809
2022-09-28T17:00+00:00,0.0,99933.05,74.01,0.0,13.5,8.96,-0.85,-0.42,47.386993,15.094809
2022-09-28T18:00+00:00,0.0,99972.57,77.56,0.0,13.01,9.18,-0.51,-0.32,47.386993,15.094809
2022-09-28T19:00+00:00,0.0,99979.72,79.57,0.0,12.61,9.18,-0.16,-0.27,47.386993,15.094809
2022-09-28T20:00+00:00,0.0,100034.25,83.82,0.0,12.18,9.53,-0.69,-0.46,47.386993,15.094809
2022-09-28T21:00+00:00,0.0,100039.96,89.11,0.0,11.51,9.78,-0.27,-0.26,47.386993,15.094809
2022-09-28T22:00+00:00,0.0,100050.03,90.5,0.0,11.22,9.72,-0.34,-0.15,47.386993,15.094809
2022-09-28T23:00+00:00,0.0,100083.6,97.57,0.028,10.6,10.23,0.85,0.06,47.386993,15.094809
2022-09-29T00:00+00:00,0.0,100080.71,92.62,0.002,10.35,9.2,0.62,-0.05,47.386993,15.094809
2022-09-29T01:00+00:00,0.0,100150.26,83.01,0.0,10.03,7.28,0.67,-0.05,47.386993,15.094809
2022-09-29T02:00+00:00,0.0,100189.92,90.54,0.099,9.58,8.11,0.44,-0.11,47.386993,15.094809
2022-09-29T03:00+00:00,0.0,100269.28,88.52,0.432,9.21,7.42,0.43,0.05,47.386993,15.094809
2022-09-29T04:00+00:00,0.0,100289.55,93.94,0.008,8.94,8.02,0.13,0.01,47.386993,15.094809
2022-09-29T05:00+00:00,0.0,100359.35,95.0,0.375,8.54,7.79,0.69,0.17,47.386993,15.094809
2022-09-29T06:00+00:00,24.04,100376.3,100.0,3.141,8.25,8.25,0.1,-0.01,47.386993,15.094809
2022-09-29T07:00+00:00,52.08,100360.03,99.25,1.02,8.43,8.32,0.03,0.07,47.386993,15.094809
2022-09-29T08:00+00:00,163.71,100369.71,92.64,0.006,9.19,8.07,-0.56,-0.2,47.386993,15.094809
2022-09-29T09:00+00:00,189.7,100399.21,86.7,0.0,10.32,8.21,-0.75,-0.07,47.386993,15.094809
2022-09-29T10:00+00:00,268.36,100382.56,80.69,0.0,11.16,7.97,-1.36,-0.39,47.386993,15.094809
2022-09-29T11:00+00:00,317.4,100386.58,79.61,0.0,12.03,8.62,-1.38,-0.4,47.386993,15.094809
2022-09-29T12:00+00:00,214.31,100307.4,76.76,0.0,12.64,8.67,-1.91,-0.5,47.386993,15.094809
2022-09-29T13:00+00:00,113.07,100327.53,76.24,0.0,12.6,8.54,-1.5,-0.43,47.386993,15.094809
2022-09-29T14:00+00:00,57.91,100406.6,82.85,0.226,12.1,9.28,-0.79,-0.24,47.386993,15.094809
2022-09-29T15:00+00:00,75.22,100433.61,89.61,1.824,11.48,9.83,-1.02,-0.43,47.386993,15.094809
2022-09-29T16:00+00:00,80.08,100424.08,91.0,0.0,10.92,9.51,-1.04,-0.44,47.386993,15.094809
2022-09-29T17:00+00:00,0.0,100482.57,94.83,0.0,9.97,9.18,-0.95,-0.46,47.386993,15.094809
2022-09-29T18:00+00:00,0.0,100534.36,92.42,0.0,9.76,8.59,-0.52,-0.34,47.386993,15.094809
2022-09-29T19:00+00:00,0.0,100609.07,94.87,0.0,9.64,8.86,-0.09,-0.06,47.386993,15.094809
2022-09-29T20:00+00:00,0.0,100647.24,98.38,0.685,9.32,9.08,-0.11,-0.14,47.386993,15.094809
2022-09-29T21:00+00:00,0.0,100652.64,99.24,0.712,9.04,8.93,-0.3,-0.11,47.386993,15.094809
2022-09-29T22:00+00:00,0.0,100679.15,100.0,0.005,9.02,9.02,0.26,0.12,47.386993,15.094809
2022-09-29T23:00+00:00,0.0,100669.46,99.28,0.121,9.18,9.07,-0.12,-0.08,47.386993,15.094809
2022-09-30T00:00+00:00,0.0,100684.58,98.35,0.1,9.32,9.07,0.06,0.03,47.386993,15.094809
2022-09-30T01:00+00:00,0.0,100709.36,98.3,0.223,9.35,9.09,0.28,0.11,47.386993,15.094809
2022-09-30T02:00+00:00,0.0,100704.54,97.95,0.51,9.39,9.09,0.13,0.02,47.386993,15.094809
2022-09-30T03:00+00:00,0.0,100709.79,97.61,0.103,9.35,8.99,-0.08,-0.06,47.386993,15.094809
2022-09-30T04:00+00:00,0.0,100819.21,99.42,0.107,9.28,9.2,0.15,0.12,47.386993,15.094809
2022-09-30T05:00+00:00,0.0,100884.14,99.51,0.422,9.37,9.29,0.51,0.21,47.386993,15.094809
2022-09-30T06:00+00:00,18.05,100939.6,97.1,0.001,9.65,9.21,0.26,0.07,47.386993,15.094809
2022-09-30T07:00+00:00,72.31,100994.21,94.33,0.0,10.18,9.31,0.57,0.37,47.386993,15.094809
2022-09-30T08:00+00:00,168.58,101039.54,91.7,0.0,11.22,9.92,0.48,0.29,47.386993,15.094809
2022-09-30T09:00+00:00,538.18,101054.35,81.49,0.0,12.99,9.9,0.6,0.49,47.386993,15.094809
2022-09-30T10:00+00:00,345.31,101064.05,67.96,0.0,14.25,8.42,0.24,0.23,47.386993,15.094809
2022-09-30T11:00+00:00,405.87,101079.32,66.96,0.0,14.95,8.87,0.25,0.39,47.386993,15.094809
2022-09-30T12:00+00:00,219.18,101089.53,66.27,0.0,15.4,9.15,-0.37,0.17,47.386993,15.094809
